"","tcga.dataset","B-cells","DC","Macrophages","Exhausted CD8","T-cells","CD8 T cells","Neutrophils","Cytotoxic cells","Treg","NK CD56dim cells","Mast cells","NK cells","CD45","Th1 cells"
"TCGA.HU.A4GN.11A.12R.A251.31","STAD",2.99445610398174,5.8521526145428,7.93330420009227,5.27407414642214,4.47216292156838,4.69723367610702,5.57864450762364,5.37073027149406,2.38570712465793,1.42552381998239,7.57305337146107,1.85917185815132,8.59530075232558,1.61800366984025
"TCGA.CG.5733.11A.01R.1602.13","STAD",9.02377296708196,5.60570518684893,9.13898786323916,7.75116475110076,8.27099515248689,8.81526117015341,4.98897721470006,8.03802348006817,7.4346882691867,2.30218122781735,10.6321335856472,4.71715764709128,11.3119210080916,5.27356064686848
"TCGA.BR.4255.01A.01R.1131.13","STAD",5.1966646018479,7.51508450333626,10.2033613995214,6.80812440266042,7.1359262963309,7.84396392097692,5.24179752113818,6.44579602185129,6.1249732328018,2.90439681935743,7.99487388120127,2.96609679586362,10.4463321265572,3.98692056713493
"TCGA.VQ.A94O.01A.11R.A414.31","STAD",3.57488505523061,4.08063240112712,7.61404482101428,6.7115698485122,7.15388503846408,5.95607899539961,3.61945080494585,6.24656921635812,7.14013956555391,2.21783647156578,5.60553766462058,3.77514273128691,9.89985989015812,4.1906148602095
"TCGA.BR.A4PF.01A.11R.A251.31","STAD",2.02124046640592,5.03781407361687,10.0028174834439,7.59991336410471,7.30532503602334,7.82134864334532,6.91931694614983,6.58395623872888,6.6948328448877,1.89465094352473,5.56858056347113,3.48001775813334,11.1697409584223,4.53270345506182
"TCGA.VQ.A8PP.01A.21R.A414.31","STAD",5.10311243347562,5.30074877256504,8.45129521031389,6.28447677796432,6.75029008643959,7.35759602840442,4.44488623660979,6.81901840784921,7.09600245840908,2.00984325156845,6.49269375263038,3.00745889305957,10.2297843717844,4.56075774564193
"TCGA.HU.A4GH.01A.11R.A24K.31","STAD",4.40053156593262,3.14623374121369,6.89151382924863,5.33069259212196,5.30990517362188,5.48964016140571,4.44471106691644,5.5080758112869,5.65066117758354,1.89544748342861,5.69047198908607,5.14314237299979,8.5781499952794,2.72277201823915
"TCGA.FP.7829.01A.11R.2055.13","STAD",3.08930589375005,5.51255492368189,9.01630248660606,4.65301858204788,3.92442825037055,2.62998106822515,4.85043969747537,2.6115651863496,6.07272323102162,1.33579687310959,4.82871852867624,0.379401448635707,8.69520357925807,0.56910217295356
"TCGA.F1.A72C.01A.21R.A33Y.31","STAD",5.6076782856705,4.69298989342026,8.77961635672543,6.55192876113632,6.4586113241962,6.76023025662537,4.36417031792067,7.08037023803126,6.61188794222214,2.53402457296898,7.55633558160846,3.08166047610556,9.68442761574234,3.87856841166287
"TCGA.HJ.7597.01A.21R.2203.13","STAD",5.98338129351016,5.34041941426111,7.45484373681392,6.97898592319384,7.23886129392512,8.23100080111567,4.74655160475483,7.9417091486731,5.41467678042689,4.06149621812588,6.75965902240452,4.21005514159618,9.94228899330711,5.67851140930559
"TCGA.F1.A448.01A.11R.A24K.31","STAD",6.89848506292551,7.20353865800184,9.14166198325517,7.18654798054599,6.75550431248479,6.06886554579202,7.48543119568827,6.28319226948348,7.58161713293634,2.40372743496556,8.36796800037974,2.5487571730409,10.9704340196687,4.10374100577359
"TCGA.CD.8525.01A.11R.2343.13","STAD",6.86734050171845,6.07759082650119,8.72398774703471,6.50713082515601,6.98559919933816,8.47073645355761,5.54104521435091,7.8242506175727,8.26802447880139,3.12010787487093,7.0232076226007,3.80764023281738,9.64883157103179,4.92579059231909
"TCGA.IN.A6RJ.01A.21R.A33Y.31","STAD",2.68211327924173,2.82316781517591,5.31106056021458,4.81615494472192,4.07136935034552,5.15356340244478,3.56394736902092,5.33546380497026,4.70356033034253,1.42562321682681,5.99215672410654,2.03673809418569,7.45668624814391,2.86451303593563
"TCGA.HU.8604.01A.11R.2402.13","STAD",4.96498898861746,6.5325509454893,9.46041283139598,7.82403418429637,8.12948738045659,8.53798736294175,6.14950770414883,8.47812297476029,7.36276092329291,4.35023260839975,4.93024952658332,5.13116455176109,11.2580952851997,6.5244680602928
"TCGA.BR.8678.01A.11R.2402.13","STAD",2.46448096864077,5.43026965485127,7.48385062988152,5.96522225456935,4.50365098326446,7.88325640337356,3.89440758900196,5.68265719416439,5.23508367657086,2.32263286527293,3.4324059613601,3.61852717373311,8.41939478335173,4.16769511669124
"TCGA.VQ.A8E3.01A.11R.A39E.31","STAD",4.4346753462329,5.28168116705965,8.46830434116614,7.62895663964118,7.69942863827833,7.51667358255185,4.79259503478896,8.7354023144848,6.94453052330564,4.20340440117666,5.48711089079646,3.72697609194316,10.7854258209672,5.6428228501457
"TCGA.BR.A4J4.01A.12R.A251.31","STAD",3.81649383003128,5.83042427967992,8.44912639064098,6.13677846699671,6.16649261479365,6.76085495117686,3.75774891349186,6.15086274680098,6.19573342040073,2.48775530555987,5.41248489830271,3.41565669744719,10.2277994271535,4.10103649772082
"TCGA.VQ.A91V.01A.11R.A414.31","STAD",2.74339063198449,4.04457836585597,7.3953468874951,3.81214115559154,4.42539662589327,4.90843367668019,3.65360849635052,4.69812204527672,3.47473454575591,1.14491515833869,5.79444983038878,1.85225824785092,8.20392545487946,2.41318786108004
"TCGA.BR.4292.01A.01R.1131.13","STAD",4.30232638350139,5.81817586882036,9.52762015739858,7.25074469643738,7.23978085366611,7.44289197762712,6.12586361813627,7.65002888858476,7.30629870042363,2.90362488434955,5.79576388957985,2.81267990521709,10.4660652420911,5.02052442525495
"TCGA.HU.A4H0.01A.11R.A251.31","STAD",3.03286916927545,5.37074852169171,9.57315558345024,7.18054599485991,7.67348302927238,7.96245960423237,3.31112374673852,7.66016926183873,6.56745874461533,2.53393088462413,6.14761830967308,3.00796290832463,10.6656278912465,5.54651792135322
"TCGA.HU.A4GC.11A.11R.A251.31","STAD",2.03968072181105,6.88642998535192,7.94544765129879,5.44606179391193,3.92181186952803,4.84586599063157,4.14285777907269,5.25471872581154,0.591775146675388,0.952566069953241,7.50387263764168,2.30241610295012,8.16237622192346,3.60362041100981
"TCGA.D7.6518.01A.11R.1802.13","STAD",5.87107249135191,7.03934145840287,8.86901679076168,6.60483390496591,6.47839840993806,6.05001981806702,5.0591836098332,6.60655176806891,7.90530757186358,2.31086046257228,8.04213644671986,2.91859071725067,9.51750188407458,4.80093612857855
"TCGA.HU.A4G2.01A.11R.A251.31","STAD",2.3224540582894,4.65463857988497,7.76904358945924,6.35874511201106,6.37954250969664,7.44129851877265,3.2092963848714,7.03335105894678,5.28114554382546,2.54994236298991,4.85766312816537,2.91021689272205,9.48704914786258,3.97648278605719
"TCGA.BR.A4J7.01A.31R.A251.31","STAD",4.79125456163375,6.11013752532958,8.99222934735232,8.32648323128315,8.52822292656099,9.70139822096979,4.50299036342629,8.78189984640747,5.14667965780414,3.98369448059792,7.53145307102479,5.11811694908659,11.28913677032,7.0315165039005
"TCGA.BR.4361.01A.01R.1157.13","STAD",3.46890395577175,6.62373933035936,10.5303198406988,7.28068112395472,7.56096956323441,7.47448269294992,5.55060272193138,7.50708215055705,8.02846527795045,2.77709692070841,7.79416179153971,3.10151943919834,11.1774348618707,4.5970722515162
"TCGA.BR.6452.01A.12R.1802.13","STAD",4.48255012498564,6.80436320316814,9.2045192524542,7.28771547941794,6.98135932239497,6.95001620567603,4.57120139249274,7.36372368440721,7.87853959847447,3.08923369849347,6.37074594316188,3.68496949941223,10.4582529021438,5.39689585942059
"TCGA.CD.A486.01A.11R.A24K.31","STAD",4.1851833085474,4.17266213731351,8.99883598505053,5.06347883781425,5.05541437901272,5.63982468086752,4.9235230323437,4.98511318556592,6.77686725613475,1.74624493090299,3.65581256984083,2.05289467259509,9.07596068056754,3.47303355282339
"TCGA.BR.6802.01A.11R.1884.13","STAD",5.76324742363542,5.57845683909321,8.77690048641227,7.47880310069453,7.68808485358624,8.40095222620963,5.36835838571263,8.73866779220326,7.23079094859464,2.32588958118278,6.46074006771489,4.32870526425894,10.2930567137633,5.74300324512503
"TCGA.KB.A93H.01A.11R.A39E.31","STAD",0.57296029604872,3.41240983222617,6.85903119643535,5.27606792073935,5.55871956000053,7.75686228838396,2.55238510999425,4.1135057891175,3.17720025161196,0.656352694261782,3.43838688879374,2.53327849369301,7.59890483456595,3.04245173176766
"TCGA.BR.6563.01A.13R.2055.13","STAD",7.97953801144849,6.64698374675889,9.62659695362351,7.95594465565903,8.49433881171818,9.44703346653537,4.78433012011424,8.14351664433078,8.12864860690806,2.40331218583555,10.3361564575236,4.30284032259302,11.6922185970016,5.77575116914011
"TCGA.CG.5721.11A.01R.1602.13","STAD",6.74896023039302,6.29786344854174,8.67957023308157,7.62896732573347,8.20194539117371,9.3005200382797,3.57484444905835,8.63548742354094,5.59276497867905,2.24897575275697,9.30989983548694,5.57361585381645,10.5284808741212,5.39560782134504
"TCGA.RD.A7BT.01A.11R.A33Y.31","STAD",3.10746051681465,3.32272553100507,6.8675038713721,5.59916169592985,6.31994653620077,5.92678916179899,4.34590937632085,5.36489928732151,4.90176956805901,1.3045341018794,6.69860923888774,1.80316518383236,8.97264354869962,3.15412950079018
"TCGA.R5.A7ZI.01A.11R.A354.31","STAD",6.42421130485216,6.54041268743243,9.32404244583635,8.11177721259979,8.35383518398113,9.22872499933152,5.01277114853667,8.36772036037364,8.5771478150382,3.98557391237661,8.20252055379867,4.76713286149596,10.9184068829906,6.17089048249055
"TCGA.BR.A4CS.01A.11R.A24K.31","STAD",1.33530407286111,4.76881602717637,7.56667474758984,3.92178902883219,4.90559818242285,4.32965119726854,6.24599629004512,5.71242290559512,4.96159091821402,1.27493815094248,6.12306684682757,2.12428843688696,8.62711031561408,3.02235005667253
"TCGA.CG.4305.01A.01R.1157.13","STAD",5.56260248278976,8.00416991011662,10.5950131142929,7.41872794586497,7.77076243158188,7.82228038679163,6.47340942803424,7.87224729844356,7.73989534586894,4.88916949098787,7.58951923346235,3.61348881954149,11.4425132660609,4.9475259009467
"TCGA.CG.4460.01A.01R.1157.13","STAD",4.23019219772606,7.39253982865445,9.36230976764917,7.0812643677679,5.53889797488373,7.11563409753302,5.59753917241644,6.07643792913148,5.90848149165395,2.30579779404622,6.87068307564682,4.62611957144111,9.71522793321994,3.86539428274081
"TCGA.KB.A93J.01A.11R.A39E.31","STAD",4.03686453354794,7.2087462963807,10.1625400343162,7.19673017436112,7.0039158592242,6.69386899946168,4.94698934896897,7.26429564005439,7.57632561326658,4.09941656031198,6.38077786713551,4.04069656894162,10.7689210361526,5.79664447269085
"TCGA.CG.4449.01A.01R.1157.13","STAD",3.26677167479514,7.20107505466533,10.1830532639946,5.48524796554279,5.89129539892399,4.80626408725784,5.70215989724452,5.06528975994247,6.81209770635081,1.96836451690967,7.43992624646484,2.06818755840782,10.5617258431056,3.4950811191839
"TCGA.BR.6803.01A.11R.1884.13","STAD",6.2799266752678,5.87660148667788,8.96918335651196,7.03976364076181,7.79858286230378,8.27443393899503,3.45856568855294,7.44532040542517,6.55790477144356,2.1117464834544,8.33487646982382,2.45267041813116,10.1717219908076,5.45793568665984
"TCGA.RD.A7BS.01A.11R.A32D.31","STAD",7.04116743772092,5.5264732691036,8.22727126555525,6.64462009486214,6.60571570660745,6.50642361065589,6.30059993031729,6.85427538216018,5.68927399703085,3.7958398619373,10.1802470663305,3.47595392828597,10.407419568571,4.71949013120029
"TCGA.BR.8080.01A.11R.2343.13","STAD",6.78762005308096,7.08839965807512,9.56547643191782,7.07879721270346,7.11220671915334,7.24950956749871,6.09279705243212,7.01632088735569,7.32749785431091,2.96032116334698,8.17154531974452,3.80242561383051,11.1828730823518,4.82180203852949
"TCGA.BR.8362.01A.11R.2343.13","STAD",3.51405998915261,6.65586989543352,10.0335667016432,7.25422095636693,7.14313123155584,7.8383838688344,4.21993168406225,7.08221311398561,7.42492796509891,4.02870786789762,8.20703298512904,3.82581620682446,10.7445118014431,5.17171923908785
"TCGA.BR.4267.01A.01R.1131.13","STAD",3.74683453020748,5.466601798604,9.19480893978948,5.01873487827533,5.71952624255219,5.6547314143667,6.9875684708648,5.00139805127405,5.58894844564947,1.77285064034345,5.07209074295109,0.928846703413328,10.1675123570143,2.85933350939627
"TCGA.BR.6801.01A.11R.1884.13","STAD",1.27193762520154,5.34846936404752,7.88087155182304,3.8101503895527,4.44276996326078,4.26461020955759,2.65636786320622,5.01430849314927,5.46465846605276,1.35792830222429,4.16440535603396,0.331430023346005,7.21258295645818,1.99139032524814
"TCGA.VQ.A8P8.01A.11R.A39E.31","STAD",7.74262851900959,5.53285557242228,7.29226286222674,6.55821091351229,6.9559835693901,6.29951920782161,3.83595133332993,5.62892816209978,6.66195477256849,1.92271363045084,9.69889049844931,2.04801833811766,11.2809398477925,3.6263106318209
"TCGA.BR.7704.01A.11R.2055.13","STAD",5.92726977252994,6.32386198693132,8.40570427895645,7.4742490143642,8.41708612063461,8.450847210448,4.46509337373954,8.60394305624999,8.93484582353698,2.8621744187206,4.81733623143461,5.05068808439126,10.7294288812433,6.40719977112366
"TCGA.D7.8575.01A.11R.2343.13","STAD",5.04065201962426,6.80029445245582,10.6690609042241,6.1266305074767,6.48567917313339,5.95898624245126,5.8712238008704,5.18936144907378,5.80677772859486,1.75533801316441,7.92124625741944,1.85134075613638,10.986644728477,4.179662318311
"TCGA.CD.A4MH.01A.11R.A251.31","STAD",4.4788685465342,4.14349774303181,6.67288795873942,5.77026795907693,6.05456516622026,6.86969936353077,4.19841521398269,5.52761803428368,6.75196575980673,1.36227642868888,7.28520916379886,3.18267768325344,9.2825822789337,3.17037377009464
"TCGA.BR.A4J8.01A.11R.A251.31","STAD",4.34929833717687,4.37662485201155,7.56135101248466,5.03857376611865,5.28805189874473,5.67313881252338,3.21054561634356,5.81880959098477,4.88121431857858,1.44967173299653,7.21716600490695,2.20022411133858,8.65510742281398,3.32662363114831
"TCGA.BR.4363.01A.01R.1157.13","STAD",5.32154461929055,6.14474284958808,10.041650917131,7.06512778057835,7.14569321812336,7.56668699384989,5.05774944221653,7.39935655437695,6.87547660329865,5.29254929485873,6.32944129216612,3.33679375356965,11.1546695291226,5.00257201492585
"TCGA.HU.A4H6.01A.11R.A251.31","STAD",7.73978684616312,5.56029304951485,8.00625817094761,5.8595481988726,6.40223189226507,6.41162013001266,6.29443293532511,6.11671501174373,6.16836725235731,1.75378099374545,8.64715428589838,3.11999828697752,10.6300717790855,4.60520391661432
"TCGA.B7.A5TN.01A.21R.A31P.31","STAD",2.06931280661336,3.77971367216926,8.32499822898088,5.17988942409556,5.55628277414422,5.39389614032167,4.26556223439208,5.30199965769683,6.85061442472288,1.58795548180538,8.14283596933739,1.07960189709349,8.85840130538174,2.40746152706114
"TCGA.HU.A4GY.11A.11R.A36D.31","STAD",2.27976564652915,7.58696204274645,7.76644798454825,5.62121023305439,4.67454025706171,4.65606487609591,2.8375000633444,4.8392819152923,2.8365301213294,1.63132817634791,8.43809101314221,2.89454507307862,7.82368631743676,4.4850145696904
"TCGA.FP.7916.01A.11R.2203.13","STAD",7.13563424788296,6.71305547214344,9.97621597229731,7.80300033437412,8.274869940108,8.86098773421965,5.00666914323055,7.99385036436827,8.50225540634319,4.69411789479067,8.5145637885165,4.24573610139563,11.5410388579792,6.21361363075804
"TCGA.D7.5577.01A.01R.1602.13","STAD",3.64443706784023,7.0883095103476,10.1415394154171,7.57169386254336,7.76244827000137,8.92022442066403,4.90568989489803,8.41775545476781,8.65019227805765,2.63207670997072,7.5346767927338,4.34605973519933,10.4979148911241,6.00040119376982
"TCGA.CG.5722.01A.21R.1602.13","STAD",8.36852012514555,6.48218536903591,9.23522902315748,8.38851188852875,8.84832522360814,9.61525279029944,4.34616574149871,9.42038115047952,8.52372229015593,2.57830221751874,9.88032260933104,5.89006066537046,11.306700846338,6.68484538116973
"TCGA.BR.6565.01A.11R.1802.13","STAD",5.26780189922301,7.17145973465192,9.73197106487555,6.70428358119533,7.21631353513072,7.75813054626557,3.71141024230896,7.36780706086792,7.94444501697385,2.22011258913413,6.8255149735367,2.82478214475646,10.4645290055809,5.33803926435483
"TCGA.VQ.AA64.01A.11R.A414.31","STAD",5.01092531392608,3.79761703988046,7.65576831265406,4.7461243036704,5.31035190079577,5.98245185629578,3.35861238601666,5.32861244775739,6.01938612357051,1.83474104905868,5.00480095025407,3.01885096342906,8.70961046384912,3.10096083299932
"TCGA.CD.8526.01A.11R.2343.13","STAD",6.42489293602113,6.36129853738982,7.9139512775144,6.17837356402103,7.10702788084653,7.23115427265026,4.36910215035692,6.72118048778461,7.87332844618682,2.42818550982868,6.8657736597168,3.63137051650692,9.91988781281284,5.05075416875306
"TCGA.D7.A747.01A.22R.A33Y.31","STAD",7.54183982926428,4.98283038332885,8.73605149516753,7.3715877901866,7.89787318703063,7.60039953400351,3.59259859888448,6.3179463491637,7.14495592727818,3.05916897872791,9.12092683456358,3.1335318041877,11.509106440318,4.91876307976212
"TCGA.BR.4256.01A.01R.1131.13","STAD",4.18652164843678,8.71777133884627,11.6725243564738,7.71655845440666,7.45486385239249,8.06754125346768,9.02307662903386,7.99296277671379,7.01122390031461,3.47590677926572,8.21436034953642,2.79975933688683,11.6587776026841,5.21207123516768
"TCGA.BR.4187.01A.01R.1131.13","STAD",5.1680404616453,9.48404499823469,11.2458652733125,7.08156475875133,7.19859894200523,7.73581475878645,7.20498790087227,7.10040695504756,5.20159857743556,2.53402026861714,10.7677337038815,2.98808456609292,11.586718635889,4.0703120385868
"TCGA.BR.7715.11A.01R.2055.13","STAD",10.2336718934352,7.64271714838617,9.87619460378426,8.12535779050573,9.47680641192243,9.15793274115878,7.52317030891559,8.50791217824789,8.34156507769735,2.86302306592353,9.92460046424249,4.88101761504478,12.6096659348942,6.55207114845432
"TCGA.D7.5578.01A.01R.1602.13","STAD",6.0997983508536,6.34788578914275,9.01620785280261,7.35057724930383,6.76511018383276,6.99262099091493,5.56979112327379,6.85766942069701,7.84977475885125,2.22235372098502,9.39310314837526,2.96116902728143,9.80144258758672,4.72088037476207
"TCGA.BR.7196.01A.11R.2055.13","STAD",6.52685684221764,7.1895235838667,9.33970958732812,7.2225812568265,7.29877373888512,8.41344206339852,5.10114242737456,7.71381156562921,7.07219585889378,3.63423343546581,8.0608456559167,3.72918992707224,10.312307690722,5.66741814873332
"TCGA.IN.8663.11A.01R.2402.13","STAD",2.39941972353326,2.83787613073306,5.65669459376971,3.11638779592755,1.85574556362979,0.981478070235213,3.18694682111175,2.34655500891224,2.77513484552345,0.570587709635082,6.27099647428726,0.325136692904822,6.49007106931831,1.55208191065311
"TCGA.BR.4191.01A.02R.1131.13","STAD",5.86279188063056,7.56492304124246,10.7882188226416,7.03140597762593,7.77167797125067,7.85166205522759,7.02754008948315,7.55417898847522,7.78773739073099,3.79197193021769,8.69220542909364,3.62222631529698,11.8239552652418,5.13374023519753
"TCGA.HU.A4G3.11A.11R.A24K.31","STAD",1.35570100223572,6.48652594769377,7.6814076443725,4.50574581546272,2.99087055581179,3.87781235657424,3.5916618817171,4.37834994118565,2.94757265441153,0.295428607269238,7.41349080864063,1.88725064330041,7.79915855811049,2.45164632788395
"TCGA.VQ.A924.01A.11R.A414.31","STAD",2.18223014243839,6.68488199171856,8.84300530261557,6.76844024104794,6.57890393177899,7.19009488717877,4.40396924684908,7.38839622892379,6.85800586896557,2.89672611489168,4.45046226883009,3.28862401778717,9.8996094857474,3.98124074779593
"TCGA.VQ.A8PD.01A.11R.A414.31","STAD",8.0381807167973,5.58923688551583,9.57284074332923,7.36509197339295,8.46517456305106,8.0546466380214,6.19139414645334,7.51460720702041,8.06566600962929,4.01406925708308,7.84078135446877,3.57122143422845,12.423356960882,6.05864985298693
"TCGA.VQ.A91S.01A.11R.A414.31","STAD",1.59286166363929,4.87282690234498,8.92056370696968,6.68682822891645,6.99704405441139,8.85659290711106,5.33399198448589,6.85604123413904,6.68778857283835,2.88421904761643,1.84368479178536,3.10922208505252,10.3411805424854,4.84734554302324
"TCGA.D7.8570.01A.11R.2343.13","STAD",6.30891930481389,8.77000866735059,10.889442675682,8.10161735190158,8.4899296007159,7.88493681027706,5.37022160562746,8.79579865398212,8.15367362335658,4.81264217318168,8.01664487664568,5.15941596494096,11.9599324029208,6.79052705078006
"TCGA.IN.AB1V.01A.21R.A414.31","STAD",5.52318602954272,4.03110282734045,6.98550027124882,6.01918367154699,5.61947238433672,6.0451984494562,4.09143382102966,5.09824612646826,5.31767308941654,1.41382399365584,5.84057533353003,2.04346458268027,9.08179071871805,3.46152855947288
"TCGA.SW.A7EB.01A.11R.A354.31","STAD",6.73137363065324,5.68049020524429,7.85637827522845,6.89068334781189,7.14580037638722,7.74715319095243,3.92075787643294,6.83839461644277,7.51063442830143,2.29359168147309,7.96983263807497,3.7507296036381,10.5387436856989,4.87950973461667
"TCGA.CG.4465.01A.01R.1157.13","STAD",2.75911529180079,6.34076841128977,10.8007014357229,6.53663023882951,6.10912226945987,5.52347958992665,6.27896271976848,6.5821432892897,6.53295431017878,2.16015745435275,6.29778800651858,2.59314403531148,10.8983489503679,3.80934241058821
"TCGA.R5.A7ZR.01A.11R.A354.31","STAD",4.47557945844501,4.26232556416156,7.31639108421188,5.59781705515762,5.54059004572067,6.43773852586894,2.53416352387796,4.32432275124808,6.34834220381465,1.78453861382897,7.31693321909065,2.13495923165526,8.26960126411792,3.1169136482994
"TCGA.IN.A7NT.01A.21R.A354.31","STAD",1.49786036404101,5.48116738101068,8.34615691970494,5.13245998899355,3.62540376085803,4.17759470857662,5.11552370389549,4.07214466143659,5.33919797113677,1.39328151426601,5.75338530238878,0.582204581475151,8.33865884259456,3.9197500432683
"TCGA.CG.4441.01A.01R.1802.13","STAD",3.63637861129471,5.81921168937953,8.99429826520621,6.42471212749913,5.74775564413855,6.49614361221346,6.73128414705715,6.21694700211764,6.99764016634025,1.7526458075195,5.47517909030042,1.5646383724312,9.80242039766804,4.47804637199983
"TCGA.ZQ.A9CR.01A.11R.A39E.31","STAD",3.57315537531556,6.89737839559329,8.20820657549517,6.34711691359231,7.13848938101267,7.27781294230382,5.89785531655031,7.83992813628438,6.30905428391268,2.64720250307761,7.5223883079152,3.10800095493837,9.74203889487127,4.46766423478939
"TCGA.VQ.A8PE.01A.11R.A414.31","STAD",6.35709378894121,6.30335702928111,8.42131068960469,6.56498018801799,6.84325002021644,7.62524005955934,4.14034041037038,6.14911167470476,8.09732583200077,2.76870777278414,6.56597974494151,2.59682247116302,10.7513721639526,4.78738544660352
"TCGA.BR.8486.01A.31R.2402.13","STAD",4.10733875631827,5.24563753379605,8.82024634998752,6.96095251578882,7.63501415755587,5.26579992425977,4.65755965343255,6.47884225565837,7.175684270731,2.20063376209279,7.82637647741803,2.07181834876226,10.5877682358039,4.89923364654082
"TCGA.BR.6453.01A.11R.1802.13","STAD",9.66015884959011,7.90473444816741,9.60537213500876,7.3241961235866,8.89415199678331,8.38011568609374,4.43023408988411,7.4425091328541,8.51448801749608,2.54809494726191,9.27031214295188,3.38811873787773,12.0335506083273,6.0866712634665
"TCGA.BR.4294.01A.01R.1131.13","STAD",1.44379528720137,4.29418679096716,8.03150447370453,3.94725207513968,4.63452594203919,5.35293208088017,5.07881053525146,4.44532792776022,3.93589343406409,1.88871916013729,4.5544743831906,0.906160364078063,8.61221609687207,1.66106547980695
"TCGA.VQ.A91Q.01A.12R.A414.31","STAD",2.65739249485415,4.66012152525593,7.03215586275001,6.15750099383466,4.88658245516706,3.38372316441851,4.03539503009835,4.66507640056825,7.08010013134878,1.51251394980265,8.35773598395786,0.795541365546553,8.487597286994,2.09788043405191
"TCGA.VQ.AA6D.01A.11R.A414.31","STAD",1.0890370385183,4.37101600325763,6.3027045360625,3.98113062447839,4.43668655273571,6.09871253620336,3.64080096189309,3.8879206632461,6.11391507076109,0.996076699678484,4.8143247713333,0.705994183041756,7.45262755499896,2.23927582588256
"TCGA.CG.5732.01A.11R.1602.13","STAD",7.76479113054765,4.9492995576282,9.12563988110137,6.97804109869267,7.32725104335884,7.96351916458595,5.69136979783041,7.07927787365316,7.69857480101088,2.85448792959899,7.76396318461618,3.67045025562326,10.5036174661583,4.98169741825672
"TCGA.HU.A4HB.11A.11R.A251.31","STAD",1.27005039412799,6.76323029411279,7.73758448347746,5.09783499997325,3.58643347658865,5.13551949720347,3.90194848627141,4.54528507059532,1.30632057639881,0.712699855781371,7.43538574949268,1.62556614083443,8.34529656920875,1.49962906800074
"TCGA.RD.A8N4.01A.21R.A36D.31","STAD",5.95732504872414,6.44225989325018,8.80539822679219,6.65359120045114,7.18685244241484,7.70826337569356,4.39989187384159,6.29837513968313,6.25785923463963,3.09025375479076,7.20310249672938,3.37655482789733,10.699228091289,4.99794269338739
"TCGA.HU.8608.01A.11R.2402.13","STAD",5.97534458053356,7.79605726184042,11.0179451553171,8.49949569955114,8.53973171619414,9.18302783280994,5.70410802849501,8.20772876614187,8.82291652649672,4.16726047916703,3.69056912474541,4.4421014891847,12.4782133871918,6.78117477439807
"TCGA.IN.AB1X.11A.21R.A39E.31","STAD",2.2094936876561,5.18842363256506,7.14091734176734,4.50720621506461,3.15889642043667,2.56517476553434,3.42422846377729,3.31987323092831,5.2604698412674,0.720606962919896,6.78698317288056,1.43120129498141,7.64270734722216,0.478195257939166
"TCGA.HF.A5NB.01A.11R.A31P.31","STAD",0.732617008228182,4.305579857598,7.89494069181495,6.5041745668674,6.14019897682884,6.64385348938792,3.29782212377132,5.92202705313204,5.82447511008931,2.07445928233131,1.80078248600122,2.42743548969476,9.04515078931432,3.71974200695529
"TCGA.BR.8687.01A.11R.2402.13","STAD",2.37962502751805,4.75943949218271,8.2881436139238,5.46896247682081,5.04414831049366,4.12401017754778,2.77210894426205,4.47244711046712,5.01310489169949,1.30489518102507,5.32021414469532,1.50651287022029,8.57616194826955,2.81604668691325
"TCGA.BR.8683.01A.11R.2402.13","STAD",4.41555156490539,6.04087515470198,8.46312220889923,6.81432326619219,6.96745643242375,7.5292622269439,3.12346780877635,5.99237953285357,7.50389489031556,2.26326173090369,7.0129103095798,1.59884592368556,10.3544611967901,4.47136307082617
"TCGA.CD.A4MJ.01A.11R.A251.31","STAD",1.96366052011961,5.39762810160902,7.20347558626849,5.53116494172377,5.58654275459888,5.6827100821442,3.39159699383841,6.07047780647387,6.56487046674403,1.98089760968971,6.34927798548055,2.73486918094924,8.46575249434579,3.94433373402111
"TCGA.CD.5800.01A.11R.1602.13","STAD",5.14450957559362,4.08006698578982,7.72263030961395,5.13143649379883,5.44593442602051,7.04629127706581,4.42112503327686,5.15860868550433,6.97024626966064,2.12664050880676,5.21979879920612,3.40150185023021,7.99837323349819,2.91745085116102
"TCGA.BR.8382.01A.11R.2402.13","STAD",3.9859704987139,5.58901877731027,8.27603198696031,6.5974074058635,6.43022177168975,5.35328267893067,5.59151390816044,7.47078377356275,5.43387082244067,3.19117331120133,6.3554866532251,2.14628896301419,9.77791395445637,4.46866150974097
"TCGA.BR.8588.01A.11R.2402.13","STAD",6.13143094398087,6.60751912064399,9.00343406666421,6.97220715147989,7.31729556336372,8.06802739756802,6.2943568500654,7.23164359398412,7.37499423778237,2.57275885270809,8.10243978786071,3.24971594976383,10.7311932564809,4.8926630235787
"TCGA.CG.5734.11A.01R.1602.13","STAD",5.14307462811659,7.19939937013469,8.7946376498924,6.53926536364404,6.39834695671747,6.67682567768138,5.53729256920354,6.78686945961509,5.35755200461808,1.86770273891683,9.22337617207348,2.90101580067821,8.76859622820083,4.00648654049326
"TCGA.BR.8487.01A.11R.2402.13","STAD",3.9961589932164,5.05204933278484,8.51928172738143,5.93028586442117,5.88783251769032,5.72174987227073,3.53001388003783,6.99531606835406,5.62579065433697,2.18755392847289,5.54578503353017,3.40762875391273,9.06388874908155,4.15395932339883
